image_path,label,source,family,split
sid_export\real\0009408.jpg,0,sid_export,real,train
sid_export\real\0009414.jpg,0,sid_export,real,train
sid_export\real\0009415.jpg,0,sid_export,real,test
sid_export\real\0009417.jpg,0,sid_export,real,train
sid_export\real\0009419.jpg,0,sid_export,real,train
sid_export\real\0009430.jpg,0,sid_export,real,test
sid_export\real\0009431.jpg,0,sid_export,real,test
sid_export\real\0009435.jpg,0,sid_export,real,train
sid_export\real\0009436.jpg,0,sid_export,real,train
sid_export\real\0009437.jpg,0,sid_export,real,test
sid_export\real\0009439.jpg,0,sid_export,real,train
sid_export\real\0009440.jpg,0,sid_export,real,train
sid_export\real\0009443.jpg,0,sid_export,real,train
sid_export\real\0009444.jpg,0,sid_export,real,test
sid_export\real\0009445.jpg,0,sid_export,real,train
sid_export\real\0009447.jpg,0,sid_export,real,train
sid_export\real\0009448.jpg,0,sid_export,real,train
sid_export\real\0009449.jpg,0,sid_export,real,train
sid_export\real\0009450.jpg,0,sid_export,real,test
sid_export\real\0009453.jpg,0,sid_export,real,train
sid_export\real\0009455.jpg,0,sid_export,real,test
sid_export\real\0009456.jpg,0,sid_export,real,train
sid_export\real\0009458.jpg,0,sid_export,real,train
sid_export\real\0009459.jpg,0,sid_export,real,train
sid_export\real\0009467.jpg,0,sid_export,real,train
sid_export\real\0009468.jpg,0,sid_export,real,train
sid_export\real\0009469.jpg,0,sid_export,real,train
sid_export\real\0009472.jpg,0,sid_export,real,train
sid_export\real\0009474.jpg,0,sid_export,real,train
sid_export\real\0009475.jpg,0,sid_export,real,train
sid_export\real\0009477.jpg,0,sid_export,real,train
sid_export\real\0009478.jpg,0,sid_export,real,train
sid_export\real\0009479.jpg,0,sid_export,real,train
sid_export\real\0009480.jpg,0,sid_export,real,train
sid_export\real\0009481.jpg,0,sid_export,real,test
sid_export\real\0009482.jpg,0,sid_export,real,train
sid_export\real\0009483.jpg,0,sid_export,real,train
sid_export\real\0009484.jpg,0,sid_export,real,test
sid_export\real\0009485.jpg,0,sid_export,real,train
sid_export\real\0009489.jpg,0,sid_export,real,train
sid_export\real\0009490.jpg,0,sid_export,real,train
sid_export\real\0009491.jpg,0,sid_export,real,train
sid_export\real\0009493.jpg,0,sid_export,real,train
sid_export\real\0009494.jpg,0,sid_export,real,train
sid_export\real\0009495.jpg,0,sid_export,real,test
sid_export\real\0009501.jpg,0,sid_export,real,train
sid_export\real\0009502.jpg,0,sid_export,real,train
sid_export\real\0009504.jpg,0,sid_export,real,train
sid_export\real\0009505.jpg,0,sid_export,real,train
sid_export\real\0009508.jpg,0,sid_export,real,train
sid_export\real\0009509.jpg,0,sid_export,real,train
sid_export\real\0009510.jpg,0,sid_export,real,train
sid_export\real\0009511.jpg,0,sid_export,real,train
sid_export\real\0009513.jpg,0,sid_export,real,test
sid_export\real\0009514.jpg,0,sid_export,real,test
sid_export\real\0009516.jpg,0,sid_export,real,train
sid_export\real\0009519.jpg,0,sid_export,real,train
sid_export\real\0009521.jpg,0,sid_export,real,train
sid_export\real\0009522.jpg,0,sid_export,real,test
sid_export\real\0009524.jpg,0,sid_export,real,train
sid_export\real\0009526.jpg,0,sid_export,real,train
sid_export\real\0009528.jpg,0,sid_export,real,train
sid_export\real\0009533.jpg,0,sid_export,real,train
sid_export\real\0009535.jpg,0,sid_export,real,train
sid_export\real\0009536.jpg,0,sid_export,real,train
sid_export\real\0009539.jpg,0,sid_export,real,train
sid_export\real\0009540.jpg,0,sid_export,real,train
sid_export\real\0009548.jpg,0,sid_export,real,test
sid_export\real\0009549.jpg,0,sid_export,real,train
sid_export\real\0009551.jpg,0,sid_export,real,test
sid_export\real\0009556.jpg,0,sid_export,real,train
sid_export\real\0009557.jpg,0,sid_export,real,train
sid_export\real\0009558.jpg,0,sid_export,real,train
sid_export\real\0009560.jpg,0,sid_export,real,train
sid_export\real\0009562.jpg,0,sid_export,real,train
sid_export\real\0009563.jpg,0,sid_export,real,train
sid_export\real\0009564.jpg,0,sid_export,real,train
sid_export\real\0009566.jpg,0,sid_export,real,train
sid_export\real\0009567.jpg,0,sid_export,real,test
sid_export\real\0009569.jpg,0,sid_export,real,train
sid_export\real\0009571.jpg,0,sid_export,real,train
sid_export\real\0009573.jpg,0,sid_export,real,train
sid_export\real\0009574.jpg,0,sid_export,real,train
sid_export\real\0009576.jpg,0,sid_export,real,train
sid_export\real\0009578.jpg,0,sid_export,real,test
sid_export\real\0009579.jpg,0,sid_export,real,train
sid_export\real\0009582.jpg,0,sid_export,real,train
sid_export\real\0009583.jpg,0,sid_export,real,train
sid_export\real\0009584.jpg,0,sid_export,real,train
sid_export\real\0009588.jpg,0,sid_export,real,train
sid_export\real\0009589.jpg,0,sid_export,real,train
sid_export\real\0009590.jpg,0,sid_export,real,train
sid_export\real\0009591.jpg,0,sid_export,real,test
sid_export\real\0009592.jpg,0,sid_export,real,test
sid_export\real\0009597.jpg,0,sid_export,real,train
sid_export\real\0009599.jpg,0,sid_export,real,train
sid_export\real\0009605.jpg,0,sid_export,real,train
sid_export\real\0009608.jpg,0,sid_export,real,train
sid_export\real\0009609.jpg,0,sid_export,real,train
sid_export\real\0009610.jpg,0,sid_export,real,train
sid_export\real\0009619.jpg,0,sid_export,real,train
sid_export\real\0009623.jpg,0,sid_export,real,train
sid_export\real\0009625.jpg,0,sid_export,real,train
sid_export\real\0009629.jpg,0,sid_export,real,train
sid_export\real\0009631.jpg,0,sid_export,real,test
sid_export\real\0009632.jpg,0,sid_export,real,train
sid_export\real\0009633.jpg,0,sid_export,real,train
sid_export\real\0009638.jpg,0,sid_export,real,train
sid_export\real\0009639.jpg,0,sid_export,real,test
sid_export\real\0009643.jpg,0,sid_export,real,test
sid_export\real\0009645.jpg,0,sid_export,real,train
sid_export\real\0009650.jpg,0,sid_export,real,train
sid_export\real\0009651.jpg,0,sid_export,real,train
sid_export\real\0009652.jpg,0,sid_export,real,test
sid_export\real\0009653.jpg,0,sid_export,real,train
sid_export\real\0009655.jpg,0,sid_export,real,train
sid_export\real\0009658.jpg,0,sid_export,real,test
sid_export\real\0009659.jpg,0,sid_export,real,train
sid_export\real\0009660.jpg,0,sid_export,real,train
sid_export\real\0009662.jpg,0,sid_export,real,train
sid_export\real\0009663.jpg,0,sid_export,real,train
sid_export\real\0009664.jpg,0,sid_export,real,train
sid_export\real\0009665.jpg,0,sid_export,real,train
sid_export\real\0009667.jpg,0,sid_export,real,train
sid_export\real\0009669.jpg,0,sid_export,real,train
sid_export\real\0009670.jpg,0,sid_export,real,test
sid_export\real\0009675.jpg,0,sid_export,real,train
sid_export\real\0009676.jpg,0,sid_export,real,train
sid_export\real\0009677.jpg,0,sid_export,real,train
sid_export\real\0009679.jpg,0,sid_export,real,train
sid_export\real\0009680.jpg,0,sid_export,real,train
sid_export\real\0009681.jpg,0,sid_export,real,train
sid_export\real\0009683.jpg,0,sid_export,real,train
sid_export\real\0009688.jpg,0,sid_export,real,test
sid_export\real\0009689.jpg,0,sid_export,real,train
sid_export\real\0009691.jpg,0,sid_export,real,train
sid_export\real\0009692.jpg,0,sid_export,real,test
sid_export\real\0009693.jpg,0,sid_export,real,train
sid_export\real\0009694.jpg,0,sid_export,real,train
sid_export\real\0009696.jpg,0,sid_export,real,train
sid_export\real\0009697.jpg,0,sid_export,real,train
sid_export\real\0009699.jpg,0,sid_export,real,train
sid_export\real\0009700.jpg,0,sid_export,real,train
sid_export\real\0009704.jpg,0,sid_export,real,train
sid_export\real\0009710.jpg,0,sid_export,real,train
sid_export\real\0009711.jpg,0,sid_export,real,train
sid_export\real\0009712.jpg,0,sid_export,real,train
sid_export\real\0009719.jpg,0,sid_export,real,test
sid_export\real\0009721.jpg,0,sid_export,real,train
sid_export\real\0009722.jpg,0,sid_export,real,train
sid_export\real\0009723.jpg,0,sid_export,real,test
sid_export\real\0009725.jpg,0,sid_export,real,train
sid_export\real\0009731.jpg,0,sid_export,real,test
sid_export\real\0009732.jpg,0,sid_export,real,train
sid_export\real\0009735.jpg,0,sid_export,real,train
sid_export\real\0009736.jpg,0,sid_export,real,test
sid_export\real\0009737.jpg,0,sid_export,real,train
sid_export\real\0009738.jpg,0,sid_export,real,train
sid_export\real\0009739.jpg,0,sid_export,real,train
sid_export\real\0009740.jpg,0,sid_export,real,test
sid_export\real\0009741.jpg,0,sid_export,real,train
sid_export\real\0009742.jpg,0,sid_export,real,test
sid_export\real\0009746.jpg,0,sid_export,real,test
sid_export\real\0009747.jpg,0,sid_export,real,train
sid_export\real\0009750.jpg,0,sid_export,real,test
sid_export\real\0009751.jpg,0,sid_export,real,train
sid_export\real\0009752.jpg,0,sid_export,real,test
sid_export\real\0009753.jpg,0,sid_export,real,train
sid_export\real\0009755.jpg,0,sid_export,real,train
sid_export\real\0009756.jpg,0,sid_export,real,test
sid_export\real\0009757.jpg,0,sid_export,real,train
sid_export\real\0009758.jpg,0,sid_export,real,train
sid_export\real\0009759.jpg,0,sid_export,real,train
sid_export\real\0009760.jpg,0,sid_export,real,test
sid_export\real\0009764.jpg,0,sid_export,real,train
sid_export\real\0009765.jpg,0,sid_export,real,train
sid_export\real\0009766.jpg,0,sid_export,real,train
sid_export\real\0009767.jpg,0,sid_export,real,test
sid_export\real\0009768.jpg,0,sid_export,real,test
sid_export\real\0009772.jpg,0,sid_export,real,train
sid_export\real\0009773.jpg,0,sid_export,real,train
sid_export\real\0009774.jpg,0,sid_export,real,train
sid_export\real\0009776.jpg,0,sid_export,real,train
sid_export\real\0009777.jpg,0,sid_export,real,train
sid_export\real\0009778.jpg,0,sid_export,real,train
sid_export\real\0009779.jpg,0,sid_export,real,train
sid_export\real\0009782.jpg,0,sid_export,real,train
sid_export\real\0009783.jpg,0,sid_export,real,train
sid_export\real\0009785.jpg,0,sid_export,real,train
sid_export\real\0009787.jpg,0,sid_export,real,train
sid_export\real\0009790.jpg,0,sid_export,real,train
sid_export\real\0009793.jpg,0,sid_export,real,train
sid_export\real\0009795.jpg,0,sid_export,real,train
sid_export\real\0009796.jpg,0,sid_export,real,train
sid_export\real\0009797.jpg,0,sid_export,real,train
sid_export\real\0009799.jpg,0,sid_export,real,train
sid_export\real\0009801.jpg,0,sid_export,real,train
sid_export\real\0009803.jpg,0,sid_export,real,train
sid_export\real\0009805.jpg,0,sid_export,real,train
sid_export\real\0009806.jpg,0,sid_export,real,train
sid_export\real\0009808.jpg,0,sid_export,real,train
sid_export\real\0009809.jpg,0,sid_export,real,train
sid_export\real\0009813.jpg,0,sid_export,real,train
sid_export\real\0009819.jpg,0,sid_export,real,train
sid_export\real\0009823.jpg,0,sid_export,real,train
sid_export\real\0009824.jpg,0,sid_export,real,train
sid_export\real\0009825.jpg,0,sid_export,real,train
sid_export\real\0009827.jpg,0,sid_export,real,test
sid_export\real\0009830.jpg,0,sid_export,real,train
sid_export\real\0009835.jpg,0,sid_export,real,train
sid_export\real\0009836.jpg,0,sid_export,real,test
sid_export\real\0009837.jpg,0,sid_export,real,train
sid_export\real\0009841.jpg,0,sid_export,real,train
sid_export\real\0009842.jpg,0,sid_export,real,test
sid_export\real\0009843.jpg,0,sid_export,real,train
sid_export\real\0009844.jpg,0,sid_export,real,train
sid_export\real\0009846.jpg,0,sid_export,real,test
sid_export\real\0009848.jpg,0,sid_export,real,train
sid_export\real\0009853.jpg,0,sid_export,real,train
sid_export\real\0009854.jpg,0,sid_export,real,test
sid_export\real\0009855.jpg,0,sid_export,real,train
sid_export\real\0009858.jpg,0,sid_export,real,test
sid_export\real\0009861.jpg,0,sid_export,real,test
sid_export\real\0009866.jpg,0,sid_export,real,test
sid_export\real\0009868.jpg,0,sid_export,real,train
sid_export\real\0009869.jpg,0,sid_export,real,train
sid_export\real\0009870.jpg,0,sid_export,real,train
sid_export\real\0009874.jpg,0,sid_export,real,train
sid_export\real\0009877.jpg,0,sid_export,real,test
sid_export\real\0009878.jpg,0,sid_export,real,test
sid_export\real\0009882.jpg,0,sid_export,real,train
sid_export\real\0009884.jpg,0,sid_export,real,train
sid_export\real\0009886.jpg,0,sid_export,real,train
sid_export\real\0009887.jpg,0,sid_export,real,train
sid_export\real\0009889.jpg,0,sid_export,real,train
sid_export\real\0009890.jpg,0,sid_export,real,test
sid_export\real\0009897.jpg,0,sid_export,real,train
sid_export\real\0009902.jpg,0,sid_export,real,train
sid_export\real\0009905.jpg,0,sid_export,real,train
sid_export\real\0009906.jpg,0,sid_export,real,train
sid_export\real\0009910.jpg,0,sid_export,real,train
sid_export\real\0009913.jpg,0,sid_export,real,train
sid_export\real\0009914.jpg,0,sid_export,real,train
sid_export\real\0009915.jpg,0,sid_export,real,train
sid_export\real\0009916.jpg,0,sid_export,real,test
sid_export\real\0009917.jpg,0,sid_export,real,train
sid_export\real\0009924.jpg,0,sid_export,real,train
sid_export\real\0009925.jpg,0,sid_export,real,train
sid_export\real\0009926.jpg,0,sid_export,real,train
sid_export\real\0009927.jpg,0,sid_export,real,train
sid_export\real\0009928.jpg,0,sid_export,real,train
sid_export\real\0009929.jpg,0,sid_export,real,train
sid_export\real\0009931.jpg,0,sid_export,real,test
sid_export\real\0009933.jpg,0,sid_export,real,train
sid_export\real\0009934.jpg,0,sid_export,real,test
sid_export\real\0009939.jpg,0,sid_export,real,train
sid_export\real\0009940.jpg,0,sid_export,real,train
sid_export\real\0009943.jpg,0,sid_export,real,train
sid_export\real\0009944.jpg,0,sid_export,real,train
sid_export\real\0009946.jpg,0,sid_export,real,test
sid_export\real\0009947.jpg,0,sid_export,real,train
sid_export\real\0009948.jpg,0,sid_export,real,train
sid_export\real\0009949.jpg,0,sid_export,real,test
sid_export\real\0009950.jpg,0,sid_export,real,train
sid_export\real\0009952.jpg,0,sid_export,real,train
sid_export\real\0009953.jpg,0,sid_export,real,train
sid_export\real\0009954.jpg,0,sid_export,real,test
sid_export\real\0009955.jpg,0,sid_export,real,test
sid_export\real\0009960.jpg,0,sid_export,real,train
sid_export\real\0009963.jpg,0,sid_export,real,test
sid_export\real\0009965.jpg,0,sid_export,real,test
sid_export\real\0009967.jpg,0,sid_export,real,test
sid_export\real\0009968.jpg,0,sid_export,real,train
sid_export\real\0009970.jpg,0,sid_export,real,train
sid_export\real\0009972.jpg,0,sid_export,real,test
sid_export\real\0009973.jpg,0,sid_export,real,train
sid_export\real\0009974.jpg,0,sid_export,real,train
sid_export\real\0009976.jpg,0,sid_export,real,train
sid_export\real\0009979.jpg,0,sid_export,real,test
sid_export\real\0009981.jpg,0,sid_export,real,train
sid_export\real\0009989.jpg,0,sid_export,real,train
sid_export\real\0009990.jpg,0,sid_export,real,train
sid_export\real\0009992.jpg,0,sid_export,real,train
sid_export\real\0009993.jpg,0,sid_export,real,test
sid_export\real\0009994.jpg,0,sid_export,real,test
sid_export\real\0009995.jpg,0,sid_export,real,test
sid_export\real\0009996.jpg,0,sid_export,real,train
sid_export\real\0009997.jpg,0,sid_export,real,test
sid_export\real\0009999.jpg,0,sid_export,real,train
sid_export\real\0010000.jpg,0,sid_export,real,train
sid_export\real\0010002.jpg,0,sid_export,real,test
sid_export\real\0010008.jpg,0,sid_export,real,train
sid_export\real\0010009.jpg,0,sid_export,real,train
sid_export\real\0010011.jpg,0,sid_export,real,train
sid_export\real\0010012.jpg,0,sid_export,real,train
sid_export\real\0010014.jpg,0,sid_export,real,test
sid_export\real\0010017.jpg,0,sid_export,real,train
sid_export\real\0010019.jpg,0,sid_export,real,train
sid_export\real\0010020.jpg,0,sid_export,real,train
sid_export\real\0010022.jpg,0,sid_export,real,train
sid_export\real\0010024.jpg,0,sid_export,real,train
sid_export\real\0010026.jpg,0,sid_export,real,train
sid_export\real\0010028.jpg,0,sid_export,real,train
sid_export\real\0010032.jpg,0,sid_export,real,test
sid_export\real\0010036.jpg,0,sid_export,real,test
sid_export\real\0010040.jpg,0,sid_export,real,train
sid_export\real\0010041.jpg,0,sid_export,real,train
sid_export\real\0010044.jpg,0,sid_export,real,train
sid_export\real\0010045.jpg,0,sid_export,real,train
sid_export\real\0010046.jpg,0,sid_export,real,train
sid_export\real\0010048.jpg,0,sid_export,real,test
sid_export\real\0010052.jpg,0,sid_export,real,train
sid_export\real\0010053.jpg,0,sid_export,real,train
sid_export\real\0010054.jpg,0,sid_export,real,train
sid_export\real\0010058.jpg,0,sid_export,real,train
sid_export\real\0010059.jpg,0,sid_export,real,train
sid_export\real\0010061.jpg,0,sid_export,real,test
sid_export\real\0010062.jpg,0,sid_export,real,test
sid_export\real\0010063.jpg,0,sid_export,real,test
sid_export\real\0010064.jpg,0,sid_export,real,train
sid_export\real\0010065.jpg,0,sid_export,real,train
sid_export\real\0010067.jpg,0,sid_export,real,train
sid_export\real\0010068.jpg,0,sid_export,real,train
sid_export\real\0010071.jpg,0,sid_export,real,train
sid_export\real\0010072.jpg,0,sid_export,real,train
sid_export\real\0010074.jpg,0,sid_export,real,train
sid_export\real\0010076.jpg,0,sid_export,real,train
sid_export\real\0010083.jpg,0,sid_export,real,train
sid_export\real\0010084.jpg,0,sid_export,real,test
sid_export\real\0010086.jpg,0,sid_export,real,test
sid_export\real\0010087.jpg,0,sid_export,real,train
sid_export\real\0010089.jpg,0,sid_export,real,train
sid_export\real\0010093.jpg,0,sid_export,real,train
sid_export\real\0010094.jpg,0,sid_export,real,train
sid_export\real\0010095.jpg,0,sid_export,real,train
sid_export\real\0010100.jpg,0,sid_export,real,train
sid_export\real\0010101.jpg,0,sid_export,real,test
sid_export\real\0010102.jpg,0,sid_export,real,train
sid_export\real\0010103.jpg,0,sid_export,real,test
sid_export\real\0010104.jpg,0,sid_export,real,test
sid_export\real\0010109.jpg,0,sid_export,real,train
sid_export\real\0010110.jpg,0,sid_export,real,train
sid_export\real\0010111.jpg,0,sid_export,real,test
sid_export\real\0010112.jpg,0,sid_export,real,train
sid_export\real\0010113.jpg,0,sid_export,real,train
sid_export\real\0010115.jpg,0,sid_export,real,train
sid_export\real\0010119.jpg,0,sid_export,real,test
sid_export\real\0010121.jpg,0,sid_export,real,train
sid_export\real\0010122.jpg,0,sid_export,real,train
sid_export\real\0010126.jpg,0,sid_export,real,train
sid_export\real\0010128.jpg,0,sid_export,real,train
sid_export\real\0010130.jpg,0,sid_export,real,train
sid_export\real\0010132.jpg,0,sid_export,real,train
sid_export\real\0010133.jpg,0,sid_export,real,train
sid_export\real\0010138.jpg,0,sid_export,real,train
sid_export\real\0010139.jpg,0,sid_export,real,train
sid_export\real\0010140.jpg,0,sid_export,real,train
sid_export\real\0010144.jpg,0,sid_export,real,train
sid_export\real\0010145.jpg,0,sid_export,real,test
sid_export\real\0010147.jpg,0,sid_export,real,train
sid_export\real\0010149.jpg,0,sid_export,real,train
sid_export\real\0010151.jpg,0,sid_export,real,train
sid_export\real\0010153.jpg,0,sid_export,real,train
sid_export\real\0010154.jpg,0,sid_export,real,train
sid_export\real\0010155.jpg,0,sid_export,real,test
sid_export\real\0010158.jpg,0,sid_export,real,train
sid_export\real\0010160.jpg,0,sid_export,real,train
sid_export\real\0010161.jpg,0,sid_export,real,train
sid_export\real\0010165.jpg,0,sid_export,real,train
sid_export\real\0010169.jpg,0,sid_export,real,train
sid_export\real\0010170.jpg,0,sid_export,real,train
sid_export\real\0010173.jpg,0,sid_export,real,train
sid_export\real\0010176.jpg,0,sid_export,real,train
sid_export\real\0010177.jpg,0,sid_export,real,train
sid_export\real\0010178.jpg,0,sid_export,real,test
sid_export\real\0010179.jpg,0,sid_export,real,test
sid_export\real\0010181.jpg,0,sid_export,real,train
sid_export\real\0010182.jpg,0,sid_export,real,train
sid_export\real\0010183.jpg,0,sid_export,real,train
sid_export\real\0010184.jpg,0,sid_export,real,train
sid_export\real\0010189.jpg,0,sid_export,real,train
sid_export\real\0010190.jpg,0,sid_export,real,test
sid_export\real\0010191.jpg,0,sid_export,real,train
sid_export\real\0010195.jpg,0,sid_export,real,train
sid_export\real\0010197.jpg,0,sid_export,real,train
sid_export\real\0010198.jpg,0,sid_export,real,train
sid_export\real\0010200.jpg,0,sid_export,real,test
sid_export\real\0010207.jpg,0,sid_export,real,train
sid_export\real\0010210.jpg,0,sid_export,real,test
sid_export\real\0010212.jpg,0,sid_export,real,train
sid_export\real\0010213.jpg,0,sid_export,real,train
sid_export\real\0010215.jpg,0,sid_export,real,train
sid_export\real\0010216.jpg,0,sid_export,real,train
sid_export\real\0010217.jpg,0,sid_export,real,test
sid_export\real\0010219.jpg,0,sid_export,real,test
sid_export\real\0010220.jpg,0,sid_export,real,train
sid_export\real\0010221.jpg,0,sid_export,real,train
sid_export\real\0010222.jpg,0,sid_export,real,train
sid_export\real\0010224.jpg,0,sid_export,real,train
sid_export\real\0010231.jpg,0,sid_export,real,train
sid_export\real\0010233.jpg,0,sid_export,real,train
sid_export\real\0010235.jpg,0,sid_export,real,test
sid_export\real\0010237.jpg,0,sid_export,real,test
sid_export\real\0010238.jpg,0,sid_export,real,train
sid_export\real\0010242.jpg,0,sid_export,real,train
sid_export\real\0010244.jpg,0,sid_export,real,train
sid_export\real\0010247.jpg,0,sid_export,real,train
sid_export\real\0010249.jpg,0,sid_export,real,train
sid_export\real\0010250.jpg,0,sid_export,real,train
sid_export\real\0010251.jpg,0,sid_export,real,test
sid_export\real\0010252.jpg,0,sid_export,real,test
sid_export\real\0010257.jpg,0,sid_export,real,test
sid_export\real\0010258.jpg,0,sid_export,real,train
sid_export\real\0010259.jpg,0,sid_export,real,train
sid_export\real\0010261.jpg,0,sid_export,real,train
sid_export\real\0010263.jpg,0,sid_export,real,train
sid_export\real\0010264.jpg,0,sid_export,real,train
sid_export\real\0010268.jpg,0,sid_export,real,test
sid_export\real\0010272.jpg,0,sid_export,real,train
sid_export\real\0010278.jpg,0,sid_export,real,train
sid_export\real\0010281.jpg,0,sid_export,real,train
sid_export\real\0010282.jpg,0,sid_export,real,train
sid_export\real\0010283.jpg,0,sid_export,real,test
sid_export\real\0010285.jpg,0,sid_export,real,train
sid_export\real\0010289.jpg,0,sid_export,real,train
sid_export\real\0010290.jpg,0,sid_export,real,train
sid_export\real\0010293.jpg,0,sid_export,real,test
sid_export\real\0010295.jpg,0,sid_export,real,train
sid_export\real\0010297.jpg,0,sid_export,real,train
sid_export\real\0010299.jpg,0,sid_export,real,train
sid_export\real\0010301.jpg,0,sid_export,real,test
sid_export\real\0010303.jpg,0,sid_export,real,train
sid_export\real\0010304.jpg,0,sid_export,real,train
sid_export\real\0010305.jpg,0,sid_export,real,train
sid_export\real\0010308.jpg,0,sid_export,real,train
sid_export\real\0010310.jpg,0,sid_export,real,train
sid_export\real\0010311.jpg,0,sid_export,real,train
sid_export\real\0010313.jpg,0,sid_export,real,train
sid_export\real\0010316.jpg,0,sid_export,real,train
sid_export\real\0010318.jpg,0,sid_export,real,test
sid_export\real\0010320.jpg,0,sid_export,real,train
sid_export\real\0010321.jpg,0,sid_export,real,test
sid_export\real\0010322.jpg,0,sid_export,real,train
sid_export\real\0010324.jpg,0,sid_export,real,train
sid_export\real\0010325.jpg,0,sid_export,real,train
sid_export\real\0010330.jpg,0,sid_export,real,train
sid_export\real\0010331.jpg,0,sid_export,real,test
sid_export\real\0010333.jpg,0,sid_export,real,test
sid_export\real\0010334.jpg,0,sid_export,real,train
sid_export\real\0010340.jpg,0,sid_export,real,test
sid_export\real\0010342.jpg,0,sid_export,real,train
sid_export\real\0010343.jpg,0,sid_export,real,train
sid_export\real\0010344.jpg,0,sid_export,real,train
sid_export\real\0010346.jpg,0,sid_export,real,train
sid_export\real\0010347.jpg,0,sid_export,real,train
sid_export\real\0010350.jpg,0,sid_export,real,train
sid_export\real\0010351.jpg,0,sid_export,real,train
sid_export\real\0010358.jpg,0,sid_export,real,test
sid_export\real\0010360.jpg,0,sid_export,real,train
sid_export\real\0010363.jpg,0,sid_export,real,train
sid_export\real\0010364.jpg,0,sid_export,real,train
sid_export\real\0010365.jpg,0,sid_export,real,train
sid_export\real\0010367.jpg,0,sid_export,real,train
sid_export\real\0010372.jpg,0,sid_export,real,train
sid_export\real\0010373.jpg,0,sid_export,real,train
sid_export\real\0010377.jpg,0,sid_export,real,train
sid_export\real\0010378.jpg,0,sid_export,real,test
sid_export\real\0010380.jpg,0,sid_export,real,train
sid_export\real\0010383.jpg,0,sid_export,real,train
sid_export\real\0010386.jpg,0,sid_export,real,train
sid_export\real\0010387.jpg,0,sid_export,real,test
sid_export\real\0010388.jpg,0,sid_export,real,train
sid_export\real\0010393.jpg,0,sid_export,real,train
sid_export\real\0010394.jpg,0,sid_export,real,train
sid_export\real\0010396.jpg,0,sid_export,real,train
sid_export\real\0010397.jpg,0,sid_export,real,train
sid_export\real\0010398.jpg,0,sid_export,real,test
sid_export\real\0010399.jpg,0,sid_export,real,train
sid_export\real\0010400.jpg,0,sid_export,real,train
sid_export\real\0010401.jpg,0,sid_export,real,train
sid_export\real\0010402.jpg,0,sid_export,real,train
sid_export\real\0010406.jpg,0,sid_export,real,train
sid_export\real\0010410.jpg,0,sid_export,real,train
sid_export\real\0010412.jpg,0,sid_export,real,train
sid_export\real\0010413.jpg,0,sid_export,real,train
sid_export\real\0010416.jpg,0,sid_export,real,test
sid_export\real\0010417.jpg,0,sid_export,real,train
sid_export\real\0010420.jpg,0,sid_export,real,train
sid_export\real\0010425.jpg,0,sid_export,real,train
sid_export\real\0010426.jpg,0,sid_export,real,train
sid_export\real\0010427.jpg,0,sid_export,real,train
sid_export\real\0010428.jpg,0,sid_export,real,train
sid_export\real\0010429.jpg,0,sid_export,real,test
sid_export\real\0010430.jpg,0,sid_export,real,train
sid_export\real\0010431.jpg,0,sid_export,real,train
sid_export\real\0010432.jpg,0,sid_export,real,train
sid_export\real\0010438.jpg,0,sid_export,real,train
sid_export\real\0010439.jpg,0,sid_export,real,test
sid_export\real\0010441.jpg,0,sid_export,real,train
sid_export\real\0010445.jpg,0,sid_export,real,train
sid_export\real\0010447.jpg,0,sid_export,real,train
sid_export\real\0010448.jpg,0,sid_export,real,train
sid_export\real\0010449.jpg,0,sid_export,real,train
sid_export\real\0010455.jpg,0,sid_export,real,train
sid_export\real\0010457.jpg,0,sid_export,real,train
sid_export\real\0010458.jpg,0,sid_export,real,test
sid_export\real\0010460.jpg,0,sid_export,real,train
sid_export\real\0010462.jpg,0,sid_export,real,train
sid_export\real\0010463.jpg,0,sid_export,real,train
sid_export\real\0010464.jpg,0,sid_export,real,train
sid_export\real\0010466.jpg,0,sid_export,real,train
sid_export\real\0010469.jpg,0,sid_export,real,train
sid_export\real\0010471.jpg,0,sid_export,real,train
sid_export\real\0010473.jpg,0,sid_export,real,train
sid_export\real\0010475.jpg,0,sid_export,real,train
sid_export\real\0010476.jpg,0,sid_export,real,train
sid_export\real\0010479.jpg,0,sid_export,real,test
sid_export\real\0010480.jpg,0,sid_export,real,train
sid_export\real\0010483.jpg,0,sid_export,real,test
sid_export\real\0010484.jpg,0,sid_export,real,train
sid_export\real\0010485.jpg,0,sid_export,real,test
sid_export\real\0010487.jpg,0,sid_export,real,train
sid_export\real\0010488.jpg,0,sid_export,real,train
sid_export\real\0010491.jpg,0,sid_export,real,train
sid_export\real\0010492.jpg,0,sid_export,real,test
sid_export\real\0010494.jpg,0,sid_export,real,test
sid_export\real\0010496.jpg,0,sid_export,real,train
sid_export\real\0010498.jpg,0,sid_export,real,train
sid_export\real\0010499.jpg,0,sid_export,real,train
sid_export\real\0010501.jpg,0,sid_export,real,test
sid_export\real\0010503.jpg,0,sid_export,real,test
sid_export\real\0010505.jpg,0,sid_export,real,train
sid_export\real\0010506.jpg,0,sid_export,real,train
sid_export\real\0010507.jpg,0,sid_export,real,train
sid_export\real\0010508.jpg,0,sid_export,real,train
sid_export\real\0010510.jpg,0,sid_export,real,train
sid_export\real\0010511.jpg,0,sid_export,real,train
sid_export\real\0010513.jpg,0,sid_export,real,train
